id,question_stem,choices,answerKey,fact1,humanScore,clarity,turkIdAnonymized,stem_length
13-585,si un habitat est détruit alors cet habitat,"{'text': array(['est propre', 'est puant', 'est super', 'est parti pour toujours'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"si un habitat est détruit, alors cet habitat ne peut pas soutenir les animaux",1.0,2.0,6240cdfd8d,43
13-136,Une façon d'encourager la croissance des graines pourrait être,"{'text': array(['jeter les graines loin', 'dire aux plantes de grandir',
       'utilisant un feu de table', ""tondre l'herbe au néant""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les graines peuvent germer lorsqu'elles sont enfouies dans le sol,1.0,2.0,cee82219a0,62
9-737,La décision est le processus de formation de quoi?,"{'text': array(['Cristaux', 'Roches', 'Salactites', 'Pierres précieuses'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,stalactites sont formés par dépôt,0.8,1.6,6fcf2544e8,50
14-1392,Un tremblement de terre fait faire quoi ?,"{'text': array(['pluie', 'éruption', 'calme', 'carquois'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,un tremblement de terre provoque le tremblement de terre,1.0,2.0,1e6dc77bb6,41
14-1442,Il est très difficile pour les carottes de croître dans,"{'text': array(['la couche supérieure', 'Kansas', 'tourbe', 'adobe'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la mollesse du sol a un impact positif sur la croissance des racines de la plante dans ce sol,1.0,2.0,dc78319bb0,55
10-823,Une zone de niveau près d'un débit régulier d'eau est,"{'text': array([""grand océan d'eau salée"", 'un pic de montagne', 'un fjord',
       'une plaine inondable'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"quand une rivière inonde, cette rivière dépose des sédiments dans des plaines inondables",1.0,1.6,7c933a44d8,53
10-622,Les bananes répandent leurs chromosomes à cause de,"{'text': array(['chauve-souris', 'pommes et oranges', 'serpents',
       'Chanteurs jamaïcains'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,la dispersion des graines a un impact positif sur une plante,1.0,1.2,7c933a44d8,50
11-281,Ce qui pourrait avoir un impact négatif sur un enfant,"{'text': array(['les acheter', 'les frapper', 'les aimer',
       'les serrer dans leurs bras'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,nuire à quelque chose a un impact négatif sur ce quelque chose,1.0,1.6,cee82219a0,53
13-867,Qu'est-ce qui rend difficile d'entendre sur la lune ?,"{'text': array([""manque d'air"", 'brises raides', 'vent', 'monstres marins'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,air est un véhicule pour le son,0.8,1.8,7c933a44d8,53
13-286,certains animaux retirent leurs couvertures capillaires pour,"{'text': array(['sieste', 'déjeuner', ""saison d'accouplement"", 'climats brûlants'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,certains animaux versent de la fourrure par temps chaud,0.8,1.6,6240cdfd8d,60
7-584,À des kilomètres du mont Rushmore,"{'text': array(['les montagnes semblent très proches',
       'les montagnes sont ennuyantes',
       ""les montagnes ressemblent à celles d'en haut"",
       'les montagnes semblent plus petites que dans les photographies'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"comme la distance à un objet augmente, cet objet apparaîtra plus petit",1.0,1.4,b356d338b7,33
10-240,Si un environnement subit des climats rudes,"{'text': array(['les plantes continueront à prospérer',
       'les étangs peuvent sécher',
       'les têtards mûrissent plus vite en grenouilles',
       'les animaux connaîtront un boom de reproduction'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une serre est utilisée pour protéger les plantes en les maintenant au chaud,1.0,2.0,52dbc5c7af,43
12-951,Ce qui ancre les plantes dans le sol sont appelés,"{'text': array(['une forme de webbing', 'Velcro avec prise supplémentaire',
       ""la même qu'une série télévisée américaine sur l'esclavage"",
       'de grandes ancres en métal'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les racines ancrent les plantes dans le sol,0.8,1.4,78e0a411ed,49
14-980,Si un environnement connaît une longue sécheresse,"{'text': array(['les animaux connaîtront un boom de reproduction',
       'les étangs peuvent sécher et tuer la population de poissons',
       'les têtards mûrissent plus vite en grenouilles',
       'les plantes continueront à prospérer'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si la quantité de nourriture et d'eau disponible diminue dans un environnement, les animaux peuvent quitter cet environnement pour trouver de la nourriture et de l'eau",1.0,2.0,52dbc5c7af,49
14-954,Cela dépend probablement de la fermeture d'un circuit,"{'text': array(['votre Chargeur iPhone', 'votre brosse à cheveux', 'votre chapeau',
       'tes chaussures'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"lorsqu'un interrupteur d'un circuit de série simple est fermé, l'électricité traverse le circuit",1.0,2.0,7b06152ffc,53
13-266,La cire est sur des feuilles de plantes pour quelle raison ?,"{'text': array(['rester humide pour un temps chaud',
       ""garder l'eau disponible pour les prédateurs"",
       ""garder l'hydratation à l'intérieur"",
       'création de toxines dans les cellules'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,habituellement les plantes stockent les aliments qu'elles produisent pour une utilisation future,1.0,1.2,52dbc5c7af,60
12-382,Vous pouvez produire quoi en brûlant du gaz naturel?,"{'text': array(['neige', 'une chambre plus chaude', 'oxygène', 'eau'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le gaz naturel est une source de chaleur par combustion,1.0,1.8,3f32b550f3,52
12-100,Où trouverait probablement le moins d'eau?,"{'text': array([""dans l'habitat de l'éléphant"", ""dans l'habitat du crabe"",
       ""dans l'habitat de la vache"", ""dans l'habitat du cactus""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"à mesure que la sécheresse augmente dans un environnement, l'eau disponible dans cet environnement diminuera",1.0,1.6,7b06152ffc,42
12-132,"Pour que les arbres utilisent la lumière du soleil, ils doivent","{'text': array(['leurs racines', ""l'interrupteur"", 'CPR', 'respirer'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,les êtres vivants ont besoin de respiration pour utiliser l'énergie,1.0,1.4,dc78319bb0,63
1351,Quelle est la façon de naître en dehors de la naissance vivante?,"{'text': array(['passer par une coquille dure', 'creuser hors du sable',
       'faire cuire un œuf', 'vivre dans un nid'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,si un animal éclos d'un œuf alors cet animal est né,1.0,2.0,b356d338b7,64
12-233,Deux moyens de transport à roues sont maintenus ensemble par,"{'text': array(['épingles hélicoïdales', 'bande', 'colle', 'gomme'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un vélo contient des vis,1.0,1.0,dc78319bb0,60
14-1333,Jackrabbits excelle à rester cool à cause de,"{'text': array(['leurs adaptations', 'un tribunal', 'une toundra congelée',
       'un océan'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,de longues oreilles sont utilisées pour libérer la chaleur par un jackrabbit,1.0,1.6,7c933a44d8,44
10-400,vibrations sonores peuvent voyager librement à travers,"{'text': array(['une brique', 'azote et oxygène', 'le sol', 'une montagne'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le son peut voyager par avion,1.0,1.0,dc78319bb0,54
10-965,La capacité d'un Eagle chauve à construire son nid est,"{'text': array([""observé au creux de l'observation des autres"",
       'un trait biologique transmis dans ses gènes',
       'appris par essai et erreur', 'appris en regardant sa mère'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,Un exemple de comportement héréditaire est un oiseau construisant un nid,0.8,0.8,9cc91104fa,54
7-269,Un clou peut se fixer aux métaux après avoir reçu,"{'text': array(['eau', 'électricité', 'lumière', 'chaleur'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si la batterie dans un électroaimant est active, alors l'ongle dans l'électroaimant deviendra magnétique",1.0,2.0,7189327f06,49
7-748,que peuvent faire ensemble le bicarbonate de soude et le vinaigre?,"{'text': array(['ils bouilliront', 'ils deviennent durs', 'une réaction combinée',
       'ils ne font rien'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,le bicarbonate de soude peut réagir chimiquement avec du vinaigre,1.0,1.8,cf7109905e,66
8-90,Les gens tremblent quand ils sont froids et les animaux:,"{'text': array(['sommeil', 'faire de même', 'pantalon', 'rythme'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,les températures froides font trembler les animaux,1.0,1.8,a9f90f5da1,56
9-739,L'acide carbonique dissout quoi pour former des cavernes?,"{'text': array(['air', 'eau', 'graminées', 'sédiments'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,une caverne est formée par l'acide carbonique dans les eaux souterraines s'infiltrant dans la roche et dissolvant le calcaire,0.8,2.0,1e6dc77bb6,57
10-170,Une personne met de la matière liquide dans un verre et il,"{'text': array(['est durci', ""s'évapore immédiatement"",
       'est façonné de la même façon', 'faire fondre le verre'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,La matière en phase liquide a une forme variable,1.0,1.6,b356d338b7,58
10-198,Les carburants de remplacement sont généralement renouvelables quoi?,"{'text': array(['son', 'repas', 'boisson', 'actif'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le combustible de remplacement est généralement une ressource renouvelable,1.0,0.67,1e6dc77bb6,68
12-392,La masse organique est gagnée dans la terre par les insectes,"{'text': array(['Clones JDZ', 'agriculteurs de champignons', 'déchets',
       'détachants'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,la décomposition augmente la quantité de matière organique dans le sol,1.0,1.4,dc78319bb0,60
10-583,"Pour qu'un renard attrape un poulet, il doit","{'text': array(['commande de poulet frit Kentucky',
       'toujours se déplacer exponentiellement plus vite',
       ""sauter dessus d'un arbre haut"", ""nager jusqu'à elle""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,certains prédateurs se déplacent rapidement pour attraper des proies,1.0,1.6,dc78319bb0,44
14-965,Les natifs des Caraïbes ont un ton foncé de la peau,"{'text': array(['licornes', 'rayonnement solaire', 'manque de nutriments',
       'camouflage'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,rayonnement est lorsque la chaleur est transférée par les vagues,1.0,1.6,52dbc5c7af,51
10-63,Un chiot peut être enlevé aux gens s'ils,"{'text': array(['ne pas le protéger', 'jouer avec elle affectueusement',
       ""d'aliments pour animaux"", ""donnez-lui de l'eau propre""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un animal a besoin d'un abri,1.0,2.0,b356d338b7,40
12-324,Laquelle des relations suivantes est vraie?,"{'text': array(['Play-Doh peut gratter le diamant, donc il est plus doux',
       'Diamond peut gratter Play-Doh, donc Play-Doh est plus difficile',
       'Le diamant peut gratter Play-Doh, donc diamant est plus difficile',
       ""Play-Doh peut gratter le diamant, donc c'est plus difficile""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,si un minéral peut gratter un autre minéral alors cet autre minéral est plus doux que celui-ci,1.0,2.0,7b06152ffc,43
13-795,Un consommateur est incapable de produire son propre quoi?,"{'text': array(['progéniture', 'enfants', 'émotions', 'la nourriture'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,un consommateur ne peut pas produire sa propre nourriture,1.0,2.0,1e6dc77bb6,58
10-824,Le système d'excrétion élimine les déchets de quoi ?,"{'text': array(['feu', ""personnes à l'intérieur"", 'océans', 'corps du paragraphe'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le système excréteur élimine les déchets du corps,1.0,2.0,1e6dc77bb6,52
9-605,"L'air était froid, donc toute la nuit les moutons gardaient","{'text': array(['dormir', 'tremblant', 'saut', 'courir.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,frissonnant est quand un animal crée de la chaleur en tremblant pour garder le corps chaud,1.0,1.4,c1e2e5a65e,59
12-1112,Une façon dont les graines sont fréquemment répandues est,"{'text': array(['porcins qui roulent dans la boue', 'les sols étant balayés',
       'les personnes qui mangent du jambon deli',
       'les campagnols consommant des pics de chêne'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,Un exemple de dispersion des graines est les animaux qui mangent des graines,1.0,2.0,b356d338b7,57
13-587,Vous pouvez utiliser quoi pour simuler le soleil pour les plantes ?,"{'text': array(['amour', 'une lampe éclair', 'respiration', 'eau'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une lumière végétale est utilisée pour aider les plantes en mimant le soleil,1.0,2.0,cee82219a0,67
9-782,L'empoisonnement cause-t-il un préjudice?,"{'text': array(['a Arbre', 'un robot', 'une maison', 'une voiture'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,le poison fait du mal aux êtres vivants,1.0,1.8,0a040d1ed1,41
893,Une éclaboussure dans la piscine a provoqué le déplacement de l'eau,"{'text': array(['dans la rivière voisine', 'extérieur de la piscine',
       'dans une autre piscine à proximité',
       ""de l'autre côté de la piscine""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,déposer un objet dans l'eau provoque des vibrations dans l'eau,0.8,1.2,7189327f06,67
14-881,Les ligares sont moins susceptibles de prospérer lorsqu'il y a,"{'text': array([""des troupeaux d'antilopes massifs"", 'famine',
       'nourriture abondante', 'proies facilement disponibles'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,un animal né lorsque des aliments sont disponibles a un impact positif sur sa santé,1.0,2.0,7c933a44d8,62
14-1446,Quel exemple de son atteint l'oreille ?,"{'text': array(['un violoncelle', 'tests de goût', 'un film muet',
       'une bande dessinée'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"lorsque le son atteint l'oreille, ce son peut être entendu",1.0,1.8,7b06152ffc,39
9-286,Combien de récepteurs odorants ont les abeilles ?,"{'text': array(['4', '270', '170', '70'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les abeilles convertissent le nectar en miel,0.8,1.8,150eb89dbe,49
